Isbn,Author_id
068810391X,3283
0849912903,3777
034531798X,1265
0812968379,3778
0312961294,3779
034545071X,556
0451188470,3780
006019541X,3781
0446527696,1319
0446609749,3782
0375502238,463
0440202043,3779
0345285557,795
0821723243,3783
0312156499,3784
0938077112,3785
0938077112,3786
0312975228,2940
0590452037,3787
0451183665,40
0451183665,3788
0061097268,3789
0553111531,3790
0439137411,3791
0312155859,3792
0380758377,2593
0345441761,1739
0399150897,62
0449911160,3793
0671868640,3794
0553247379,377
0553247379,3795
0061043508,1091
0811828964,3796
0811828964,3797
0671624342,1626
0786890169,3798
074322535X,3799
0399148728,534
0399148728,3800
0071349294,3801
0071349294,3802
0312869061,187
0812968212,3803
0312264372,1704
0312264372,2626
0684841185,1211
0749005491,3804
0679463070,3803
0399146865,3805
0312873085,3806
0875964249,3807
0875964249,3808
0875964249,3809
0028625757,3810
0399146687,337
055380099X,3464
0316693286,129
0670861944,2095
0670861944,357
0399146237,2041
0684842106,3811
0439164842,3812
0060174056,3813
0373484887,369
0099521016,107
0750005815,3814
075001203X,3814
0330261878,3815
0140302395,3816
0060086246,1337
0451180429,2028
0373250126,3817
0060723890,3818
0373250193,3819
0758204930,3820
0451410947,3821
038550926X,3822
0061010707,3823
3462031112,3824
3499187809,1191
3499187809,3825
3446203966,3826
3446203966,3827
3442727367,3828
3216303217,3829
3442444020,1876
3442444020,1921
3257229364,2487
349961118X,3830
3795116074,3831
3795116074,3832
3499232103,3833
3499232103,3834
0552998001,364
3499114178,658
3499114178,3835
3442439736,1726
3442350484,47
3442350484,3836
0671004530,61
3421056056,3837
3442720141,3838
325722575X,3839
3442413338,2913
3442413338,1921
3499129728,3779
3499129728,3840
3442435366,62
3442435366,46
3442441382,62
3442441382,3841
3499613638,3842
3499134411,578
3257224303,3843
3462025864,814
3462025864,3844
0811811654,3845
0811811654,3846
0811811654,3847
0440226414,231
0060233532,3848
0060959037,55
055327886X,1164
0805036377,1013
0688156134,552
0374232415,3849
014028009X,180
0060697024,3850
0060697024,3851
0140254587,3852
0375708278,1271
3442541034,3853
0340581239,3854
0425187063,337
2264032200,578
2070407675,3855
2253171395,61
2070408507,3856
2253054747,3857
0002258579,3858
0446361305,1210
3775713328,3859
0451524063,3216
0451524063,3860
0451411285,3861
0743246349,3862
031286504X,3863
1928556396,3864
0517676044,3865
1562054376,3866
1562054376,3867
0735700737,3868
0028604032,3869
0028604032,2729
1573220256,2706
034547063X,142
034547063X,580
0425181480,3870
0405054610,3871
0405054610,3872
0405054610,3873
0312280769,3874
1585673390,3875
0886778964,2326
3596154766,3876
1561631469,3877
1561631469,3878
1841950149,3879
1852428112,3880
1852428112,3881
1418447293,3882
0451457811,2983
0553342495,1096
0374525641,3883
0571167926,3884
059043344X,3885
059043344X,3886
059043344X,3887
0140043136,3888
0874775132,3889
0738846503,3890
1552633217,3891
0375701311,1450
0340265450,3892
0441004954,3893
0312244266,3894
0786889098,3895
0373169884,3896
1551660539,2863
0373076371,3897
0373259646,3898
0553445014,3899
037325668X,3900
0373098006,1122
0373095244,3901
0373885210,1496
1565970519,3902
0373075286,3903
0373223455,3904
0373031114,3905
0373115458,3906
0373164556,3907
0821756672,3908
0373291019,3909
0373168713,3910
0373168829,3469
0373169795,3911
0373169477,1296
0446364290,128
0373482957,3912
0446600342,128
0445205512,128
1551666014,128
0446356859,128
0446603082,128
0446360511,128
0446364312,128
0446364150,128
0446356875,128
0373288468,3913
0373166621,3914
0446360708,128
0373222289,3915
0373169302,3468
0373169639,3896
1551660903,2948
0553440845,3916
0373098677,3917
0373451911,3918
0373096585,3919
0373169175,3910
0373169469,3920
0373255500,3921
037324343X,3922
0373165048,3923
0452282829,3924
0452281091,3925
0679781579,3926
0380728532,3927
0395754127,3928
1585673781,3929
1585673781,3930
1585673781,3931
1585673781,3932
0879757892,3933
0803251734,246
0803251734,3934
1582431612,3935
0873382668,3936
0931122740,3937
1562800299,2180
1562801465,2180
0934971013,3938
0934971013,3939
0553149121,3940
0761504362,3941
0673523241,3942
0673523241,3943
0395354846,3944
0553258958,3945
0061040185,3946
0816513333,3947
0816513074,3947
1888277173,3948
155583356X,3949
155583356X,3950
0688037127,3951
0688179096,3952
1879960214,3953
0345367561,3954
0066214688,3955
0785268839,3956
0871135809,97
0590436848,3957
3442352703,3958
0449219143,247
3795115833,3959
3442721652,3960
3442721652,3961
3499156938,274
347354034X,3962
034540761X,50
0061057797,3963
033028813X,3036
0859696707,3964
0859696707,3965
1844261085,3966
0385031386,3967
0875420036,3968
0141001828,2914
038078520X,3969
3492229891,3970
0385468067,3971
0312420021,2332
0553293400,1265
0060929871,1401
0393312836,3972
0553211757,3973
0553211757,3974
0553211757,3975
0060931914,1109
0393318680,1783
0590409433,3267
0138700982,2423
0515093556,574
1412014050,3976
2253003964,906
0399151850,1268
0802117821,3977
0802117821,3978
0380897180,2818
0380897180,3979
1573240923,3980
0385722206,2836
0385722206,2837
0702221988,3981
0061095540,179
9879630130,3982
0679732411,1093
0446606243,1997
0316785261,3983
0140049975,760
3701712417,3984
080913960X,3985
0139483993,3986
0139483993,3987
0385494661,3988
014062080X,162
0425174808,145
0425174808,876
0425174808,3407
0061002860,906
0140390847,3989
0140390847,3007
0140390847,3990
0451202856,890
0451405889,3991
0312274971,1426
0914171771,2632
0914171771,3992
0914171771,3993
0914171771,3153
0964849909,3994
0964849909,3995
0886777461,3996
0886777461,3997
0886777461,3998
0375406956,3999
0375406956,4000
0743202031,4001
0767902912,495
039571091X,4002
0395860318,4003
0192833642,2937
0192833642,4004
0192833642,4005
0750514833,4006
1860463312,821
0142001430,4007
0609809547,1811
0440218667,1144
0142000671,760
0425192792,4008
0821774352,4009
0821774352,4010
0821774352,4011
0505524139,167
0345463404,621
0449006379,2245
1885840047,4012
0060580208,4013
0060580208,4014
0425191060,4015
0743458125,4016
0312984820,4017
0380764008,4018
0060549270,4019
0505525305,4020
0373218222,1795
0373218222,921
0373218222,4021
0679777601,4022
0060505249,2276
0060505249,4023
0060505249,4024
0425191257,1833
0451458923,2983
0805426183,4025
0553800914,132
080410526X,2968
031242227X,1555
1555836577,4026
0553250256,106
0451520793,415
030680395X,4027
0440241812,279
0767914767,3822
0451528697,284
0451528697,4028
0060989270,1680
0374232105,4029
0140061401,4029
0393310329,4030
0679721037,4031
0140433988,284
0140433988,4032
0142437204,4033
0142437204,4034
1560235136,4035
0440219892,4036
1555834930,4037
1555836038,4038
0553272160,4039
006093090X,578
0942361598,4040
0942361598,4041
0942361598,4042
055321148X,859
038533494X,4043
0345355563,4044
0553210327,1464
0964109964,4045
0553212524,1523
0553212524,4046
0553251503,4047
0393321096,4048
0553574132,2517
038071681X,4049
088029261X,4050
0517053586,3885
0375706682,4051
0140270590,734
0679445625,281
0140862129,1237
0140862129,4052
0140862129,4053
0140862129,4054
0740735756,4055
0440235596,64
0440906156,4056
034540498X,4057
0671619373,1339
2070419657,1887
2070419657,1888
0943734312,4058
0943734150,4059
0898861098,4060
0803267355,4061
0803267355,4062
0964858401,4063
0679826718,94
1885211686,4064
1885211686,4065
1885211686,4066
0767904893,4067
0679733167,1747
0679436685,4068
074341120X,4069
0618162216,732
0375724621,4070
0375724621,4071
0140077812,4072
059045563X,4073
059045563X,4074
0375504907,2207
0312087357,4075
0156907380,1706
0142000485,4076
1584790660,4077
0812910389,4078
1573245038,4079
1573245038,4080
061810450X,4081
0441231942,433
0886773768,3997
0345291794,433
0449231992,4082
0192820575,4083
0192820575,4084
0449907899,4085
0345301064,433
0226462110,4086
0425062341,4087
0806967315,4088
0944031072,4089
1567182445,4090
0380776324,4091
0380776324,4092
0440504716,4093
0525942262,4094
0062508156,2313
014019536X,4095
0380816555,485
0684848066,2881
0449211827,1362
0441627404,4096
0553562738,2586
0812555031,2306
0812536509,2306
0812553993,2306
0380708892,2398
038070613X,2398
0380805421,89
0425171264,4097
2277219517,4098
0441794297,4099
0375708707,225
0802134475,4100
0151003084,4101
0553274066,1041
0553274066,1042
1897783108,4102
0340767278,4103
0679750932,3673
042516098X,62
0375701168,4104
0375701168,4105
0446613266,129
038549081X,412
0312267460,4106
0140329358,4107
0140329358,4108
074324396X,4109
0552998486,364
0099759713,4110
1853260193,4111
1853260967,4112
0140440151,2331
0140440151,4113
074993087X,4114
0671041789,142
0439139597,1824
0439139597,1825
0439064864,1824
0439064864,1825
1575665379,4115
0441005489,2182
0924171553,4116
0924171553,4117
0449909050,463
0330412302,4118
0064470059,4119
0064470059,4120
0821222341,4121
0821221558,4122
0380726297,2002
0553292056,1001
1860119190,4123
082122154X,4124
0553213512,1188
0060933577,3924
044023672X,543
0394839129,974
1573220213,4125
0440180295,1366
014044582X,312
014044582X,4126
014044582X,4127
3423071001,401
3423071001,4128
0884270610,4129
0884270610,4130
0425170055,145
345832402X,4131
3499613425,4132
3548021026,4133
351836605X,1513
1573229083,1591
0805058249,4134
034540047X,351
0140255842,4135
0380805995,2593
0425169375,218
0671727311,3773
0449003795,1013
055357874X,4136
0671896326,4137
3379017159,4138
0374190771,1365
0972660208,4139
0939165376,4140
0060935464,53
0446322180,1209
1551668998,4141
0515116173,368
157586326X,4142
042516828X,337
0440910552,4143
1853261092,1768
0889950954,4144
1562477579,4145
0312876343,1695
0446519081,2007
044651862X,2007
0688002307,4146
0394708229,4147
0394708229,1663
0195085140,4148
0195085140,4149
0671765973,4150
0922729611,4151
0922729611,4152
0767902335,4153
1577311523,4154
0425166805,4155
1567185126,4156
1874166188,4157
1874166188,4158
0875425011,4159
0875426638,4160
1882723007,2210
1882723007,4161
0764809326,4162
1892137038,4163
0883681056,4164
0874776945,3620
0875422462,4165
1869928180,4166
043935806X,2770
043935806X,1825
034540002X,4167
0399507914,4168
1570627193,4169
0439313899,3654
0609608045,4170
076071004X,4171
1855381125,4172
0875421202,392
1566199646,4173
0738700339,4174
0875423248,4175
073870279X,2390
0425158640,1186
0553236628,2083
1863739157,4176
068483183X,4177
0713715162,4178
0671532545,4179
0330360434,4180
0380723336,4181
0006498000,4182
0553210823,4183
0395771552,4184
1932560491,4185
0140304770,4186
0140444572,4187
0140444572,4188
0140029613,4189
0553213113,3989
0743489063,4190
0440225922,4191
0099993805,25
0914457284,4192
0914457284,4193
0914457284,4194
073870234X,4195
0892132922,2100
0892133260,2100
0060988258,4196
0345406419,4197
0451184963,142
0440220602,25
0821766929,4198
0671721135,187
0671721135,4199
0786864516,4200
042513525X,60
0060688246,4201
0883960044,4202
0883960044,4203
0399149422,4204
0440972329,1755
0451156609,142
0449132471,3172
0373111355,4205
0373114087,4206
0590298364,2239
0689107730,4207
0380016699,4208
088001072X,4209
0671760327,4210
0671760327,4211
034530988X,93
0380728184,4212
0140298924,4213
9722105248,3541
2020239302,4214
2020239302,4215
2742743693,1086
0769613292,4216
0671628828,498
0380716259,4217
0380716259,4218
0806509023,1771
0767901649,4219
0439173035,4220
0439173035,4221
0590187554,4222
060980748X,4223
060980748X,4224
0393049515,4225
1400031354,1255
0007106130,4226
1572241314,4227
2268013987,4228
0451202783,4229
0486277909,4230
0394578198,1213
0262192624,4231
0399135413,4232
2290318329,4233
0553278118,234
0310478014,4234
0590477412,1428
0671868314,1428
0425170349,145
0425068064,906
0312975120,906
0590433865,2239
0486270556,905
0486270556,4235
0590433857,2239
0486296342,281
0380709538,596
0380709538,617
0743400526,2548
0451188497,4236
0671656589,4237
0671695169,1214
0671695142,1214
0671729462,1214
0446608955,236
0312287860,2880
0809293242,4238
0679417397,283
0679779159,950
1550546007,3284
0440204194,64
0451408721,3080
0064472574,4239
0884042693,1281
0141439696,270
0141439696,4240
0764548573,4241
0764548573,4242
0449203662,679
0586087060,4243
0449221032,559
0449218473,2656
0060926015,4244
0385018061,4245
0385018061,4246
0385018061,4247
0028600819,4248
0028600819,4249
0140248307,1505
0425065952,4250
0070064261,4251
3404149114,115
3404149114,852
3404149114,4252
9504001068,401
1864501235,4253
0864426224,4254
0864426224,4255
2277229938,4256
2253150908,199
2253048852,867
2253048852,4257
2253044911,867
2253044911,4257
2266067249,955
2266067249,4258
2253033138,1209
2253033138,4259
2070380742,4260
067972883X,4261
0440414806,1176
0440414806,4262
0440414806,4263
0689825587,828
0142302015,4264
0142302015,4265
1586480499,4266
0380821214,256
014038572X,3417
2714303412,4267
0140621334,4268
2070389634,4269
2070389634,4270
2070389634,4271
2070368157,4272
2864241277,4214
0440241073,25
0553277243,1605
0140161953,4273
0553287303,237
0451190521,142
0451190491,142
0679404856,330
0399141499,4232
0553100130,4274
0553100130,4275
067187294X,4276
0449215202,4277
0440204429,4278
0440204429,4279
0553259253,4280
2207305554,4281
2207249786,4282
2266102621,1323
2266102621,4283
2253140589,4284
2253140589,4285
2277233617,3700
202025462X,3046
2277116092,4286
2253049069,4287
2266002635,4288
2253044903,1724
2253044903,2606
2253152846,3046
2290312959,1981
2266104853,244
2020579391,960
2020579391,4289
2070366081,2331
0553225448,4290
0553225448,4291
0786703377,4292
0345350804,1063
0345350804,1295
0895551950,4293
0872168328,4294
0786705302,4295
0743203178,2658
0812550897,4296
0881849804,4297
0671725254,4298
0810934302,4299
006008118X,4300
0312266588,4301
0312906765,3659
0312274785,2529
0884042871,1281
0884042847,1281
0445204303,3076
0380003821,1773
0879801646,4302
0879801646,4303
0553227734,1983
0486232948,4304
0553241575,1704
0553205315,1704
0671493515,4305
0828103054,1185
0812561589,4306
0670884839,4076
0449227421,115
3404118839,4307
3442430879,2913
3442430879,1921
3426600218,40
3426600218,4308
3809413747,4309
3442723833,4310
096788330X,4311
0929141652,4312
0525244581,90
0373706847,4313
0373706847,4314
0440414121,4315
3442441080,1876
3442441080,1921
3492238572,4316
3492238572,1061
0805010858,1013
0963622927,4317
0963622927,4318
1558506462,4319
1558506462,4320
1558506462,4321
0140245480,4322
0451167716,2748
069811695X,438
0262121867,4323
9839236083,4324
0811830454,4325
0811830454,4326
0811830454,4327
0310329914,4328
0440203430,337
0446606324,175
0553211234,284
1593080077,2680
1593080077,4329
0446604089,484
0446603287,2963
0446343013,4261
0451202473,3374
0060548827,3546
0804119937,4330
1558746986,18
1558746986,19
1558746986,4331
0515132187,369
0704349469,4332
0394758439,4333
0449213447,679
0446670251,271
0061098736,4334
0448095149,1194
0702227773,4335
1841219266,3787
0671015842,4336
0140149708,4337
0434271918,4338
1840461535,4339
1840461535,4158
0563534753,4340
0563534753,4341
0563487496,4340
1862042497,4342
1862042497,4343
0330328573,1302
0330328573,4344
0330328573,859
0751516880,4345
014062225X,4346
0140622144,1706
0340765429,4336
034066049X,4347
0425154092,62
0425179613,4348
0425179613,4349
0375724370,95
0446677671,4350
0446677671,4351
0060969911,4350
0060969911,4351
342310516X,3041
342310516X,2176
3492040683,135
3502506809,906
3453127013,25
3453172841,2749
359650547X,1706
0330262726,1998
0330253565,1998
0553057960,1628
0671014196,1092
0688171877,4352
0871136791,610
0679400540,4353
0805009213,4354
0679406557,4355
0684814773,4356
957131577X,4357
0517881004,4358
1879181363,4359
0671518909,4360
055321277X,1519
055321277X,4361
006039241X,4362
0553380095,414
0060391502,4362
0060391502,4363
0874779669,4364
0874779669,4365
0679726225,4366
0306810123,4367
1555834310,4368
0684841827,4369
0440504708,253
0440504708,4370
0671521136,4371
0399518460,4372
0688140718,4373
0853301239,4374
0553284347,4375
0345356500,4376
0440473500,4377
0773674489,4378
0743423682,1339
1410798860,4379
0525945938,64
042516876X,3458
0385496095,1228
0385475721,412
0385319908,4380
0425142035,1965
0061096253,4381
1551667509,2271
0553277723,1879
0425068099,906
0449146391,4382
0312421117,2288
0761514430,4383
0761514430,4384
0679405283,574
0440508975,4385
0440508975,4386
0006751504,4387
0515137111,369
0345456939,621
0060504110,3159
0060542799,4388
0743469844,373
0553583573,565
0446613886,2583
0449148238,4389
0373289278,400
0451205561,4390
1551667371,2417
1551667398,4391
0778320324,4392
0778320413,4393
0553107380,1164
0375406182,225
0553271636,1013
1892145057,4394
1892145057,4395
1892145057,4396
0345389964,351
0486256111,4397
0679751521,107
0590120727,4398
1888054557,4399
0312099045,4400
0312099045,4401
0312966091,1432
0385265565,4402
0670813648,142
0892961759,1532
0345372433,1787
0399144315,183
0786883219,1932
0375504613,463
0785263535,4403
0380896389,2593
0380896419,2593
0671252941,4404
155972272X,4405
0393046338,4406
0671001795,1432
0316526835,4407
0385307888,4408
0385307888,4409
039447970X,2656
0425161285,634
0156904365,41
0156904365,4410
0743448421,4411
014034991X,2125
0440414539,595
006106498X,4412
006106498X,4413
0553274295,4414
0590457799,4037
0689800843,4415
0590457233,600
0689311001,4416
0590926675,4417
0671794019,441
0671794019,4418
0440403332,438
0440948991,596
0689849176,4415
1586480103,4419
1586480103,2641
1570282021,4420
0877950938,4421
0743490398,4422
0451524667,283
0451524667,4423
0446600253,4424
0345386744,795
0965894355,4425
0671039857,1214
0671039830,1214
0671007696,4426
067100767X,1214
0140063838,823
0207169519,4427
0684870819,4428
1558748040,18
1558748040,19
1558748040,1650
0425132986,4429
0439053862,4430
0743403614,1214
013029442X,4431
0843925027,4432
0756400953,3998
1559210869,2418
0886779960,867
033042095X,368
0789716399,4433
0821767240,2169
0515135356,2045
0316782262,135
0525945210,2618
0786869054,4434
0446530387,552
0688177743,4435
0375413634,4436
0425147762,4437
0399149295,131
0066212693,4438
0670031062,3821
0679439382,254
1565123417,4439
0451179188,580
0786867612,4440
0061098035,4441
0553572105,240
051512950X,4442
0312926456,4443
0786889837,4444
0804108749,82
0425121631,563
0804109052,4445
0345402308,4446
0451168690,580
067945960X,1628
0316693235,129
0451188616,532
050552208X,4447
0380820846,4024
0425153975,60
0425119653,571
0553579983,132
0399149325,62
042515971X,4448
1583144269,4449
0446610852,2964
0821771426,4450
0671744577,1092
0373261047,4451
0743233468,1211
0804114986,8
0380808072,2258
067179356X,136
0743410505,1211
0380750848,2006
0425151883,4452
0446611808,128
0310220033,4453
0553583360,3750
0446600709,127
0671019929,4454
044915002X,3401
0425178579,2978
0449907953,367
1551669498,4455
038081448X,2964
0140069135,4456
0696214563,4457
0696214563,4458
044808919X,182
0448089165,182
0451626079,1597
0451626079,4459
0451626079,4460
1563831236,4461
156383121X,4461
0028620666,3141
1892051176,4462
0877201358,4463
0844273252,4464
0201741644,4465
0201741644,4466
1559362324,4467
0345430786,1554
0316710571,129
0060555513,4468
0892967544,4469
0399148655,4470
0312319142,2934
0345457587,4471
0345453417,971
0060555653,4472
0316591122,1987
0312319517,2188
0380978830,4473
0385336209,1625
0553802526,616
0446530689,127
0399150854,644
0060083956,490
0446531421,1327
0446531421,1326
0312306814,1730
0312271786,4474
0399150870,337
0399149821,131
0553802496,60
0345452577,1628
1400041414,374
0060193883,4475
0743428684,1214
0525947655,720
0312316690,1704
0060005556,4476
0312304269,4477
0312304269,4478
0399148760,4479
0316603287,129
0399145664,337
0425178102,330
0553580515,2586
0749301015,4480
0749301015,4481
0445204222,4482
1930252501,4483
0515123293,2528
0312985207,1283
0312985207,4484
0449220354,4485
0312981260,4486
067104754X,4487
0385144741,4488
0385144342,4489
0595175686,4490
1594082316,4491
1410777057,4491
0374172471,4492
2070394867,1259
0609807420,4493
0425122956,4190
0451208765,2028
0618129022,732
0345423402,1537
0345423429,1537
034544356X,1537
0743454146,2028
0451210840,142
0425152367,4097
0553374435,4494
0553106643,60
0553057707,4495
1853263508,4496
1567185711,4497
1560251476,4498
1560251476,4499
0449223795,237
1568846533,4500
0312144075,4501
0684869233,4502
0156007479,788
0061031844,1538
0312267177,4503
0345434943,204
1860110886,4504
0875421849,392
0786868619,4505
0786868619,4506
0786868619,4507
037550303X,4508
0345442741,223
0970272707,4509
0399138439,60
0130484717,4510
0452276365,4511
0671723650,1021
0671733354,1021
0451206525,2028
0140445943,1965
0140445943,4512
1557489297,4513
0553280430,4514
0451167317,142
0821725998,4515
0590444646,830
039951743X,4516
039951743X,4517
0671517643,281
155748919X,4518
1577480112,4519
0451457250,4520
0394741838,4521
0394741838,4522
0394741838,4523
0345428455,4524
0671541749,2372
0671541749,2371
0345314875,2223
0140446109,4525
0140446109,4526
0140446109,4527
014044422X,4528
014044422X,4529
0140147683,4530
0452270294,4531
1560766263,4532
014011341X,4533
0155026607,4534
0155026607,4535
0155026607,4536
0312850247,1740
0312850247,4537
0786913886,4524
0766607208,403
1884820298,4538
1884820298,4539
014042346X,1965
014042346X,4540
014042346X,4541
0440133017,80
0140587640,4542
0399144706,369
031285904X,4543
0140444173,427
0140444173,4544
0380769158,4545
0380769158,4546
1560760478,4524
0880389052,4524
0880389206,4524
0140193669,4547
0140193669,4548
0140194916,4549
0140255109,4550
0140255109,4551
0140255109,4552
014070731X,397
014070731X,4553
0140445145,3723
0140445145,4554
0452010845,4555
0140048162,1965
0140390537,3989
0140390537,4556
0192713434,4557
0345396936,574
0312261918,334
014010870X,4558
0671722840,397
0553233890,4559
0553346083,4560
0330306839,4561
0140181903,415
0140181903,1616
0786881275,4562
0786881275,4563
0394587545,824
0020519303,4564
0345315014,4565
059022638X,3259
059022638X,3260
0590466178,1428
0006514588,4566
1578660432,4567
0761116230,4568
0761116230,4569
1580174493,4570
0380819600,2248
0312980159,108
0821771116,3502
0451403967,4571
0451403967,574
0140277749,4572
0140277749,4573
1580050158,4574
0451524195,57
0451524195,4575
0821768093,4576
0440214866,4577
0440210046,4577
0440214858,4577
0380818957,4578
0451191889,4571
0451191889,574
0345423658,4571
0743410262,4579
0515119660,4580
0312979851,4581
0312979886,109
0446671339,4582
0446671339,4583
0425173631,2978
0451524748,4584
0451524748,4585
0553212451,4586
0553212451,4587
0451191137,1315
0451191137,1316
0553299611,3319
0679454489,574
0679454470,574
0425176304,2978
0684824485,3086
0684824485,4588
0684801558,3086
0440225639,1510
0811212475,3086
0811212475,4589
0553584782,4590
0805417761,4591
0805417761,4592
087542791X,4593
015696158X,4594
0679720200,1409
0679720200,4595
1852302089,4596
0140092838,4597
0679424474,3345
0373250371,4598
0312983271,1432
0312983271,4599
0312983271,3399
0060507845,4600
0345295684,433
0312204353,4601
1551669285,4602
0446670111,4603
0020545509,4604
0385468490,4605
0312979096,4606
0385313861,4607
0323023924,4608
0323023924,4609
3257232993,716
3499141639,648
0702217921,4610
037328019X,4113
1557735840,4611
0515111341,4612
0373242190,584
067163156X,4613
0380541718,4614
0749300663,4615
0821221817,2096
0684146010,4616
0684146010,4617
0441007163,4618
0345391829,176
0345253884,1397
0609603086,115
0553282816,4619
0553284789,1013
0553279556,1013
0812580141,4620
0374281947,10
0345420438,1998
0689300549,4621
0345384911,433
0345332997,854
0451194101,2695
0451191013,3310
0553564943,2396
0886772370,867
0886772370,4622
0671637185,4623
0140154787,4624
0751514403,4625
2070361381,2816
2070361381,4626
2070381161,4627
2070380599,2928
2070368823,3008
2020477815,4628
2020477815,4629
2253151165,4630
284205461X,4631
2277220620,4632
038073124X,4633
0002713276,4634
0002713276,4635
0375725849,4636
0345318587,732
0345340973,4637
0440106443,4619
0515104531,4638
0515104531,4639
0553238450,4619
0671701231,61
0553290266,4619
038072541X,2695
0449204553,2226
0446605409,1784
0061009504,3434
0142002399,4640
0142002399,4641
0330328743,4642
2070376990,3008
2264034882,3291
2264034882,4643
0786711256,4644
0446605956,4645
1864484098,4646
0399136479,1605
0679776818,1354
0812508424,4647
0812555333,4647
0312931123,4648
0312931123,4190
1569711240,4649
0441007880,4650
0441007090,4650
0812540034,4651
0451458842,4652
0345382455,4653
0446610771,4654
0812520076,4655
0679416773,848
0812555171,1100
0963784617,4656
0440224713,644
0425096440,4657
0553280414,3282
0373484232,369
0064410137,746
0064410137,747
0064410137,2498
0373291108,4658
1402710658,4659
1402710658,4660
1402710658,4661
1402710658,4662
0446600377,2518
0451410610,4663
0345440765,972
0836251822,2029
0763616087,4664
3453209613,176
0517706814,729
0517706814,4665
0517706814,4666
0590044931,596
0590630938,4667
0590630938,4668
0439087961,4669
0439087961,842
0141303786,2740
0141303786,4670
069401110X,962
069401110X,4671
0786842431,2238
068981934X,4672
0671737295,441
081673416X,4673
0439323738,4674
0440496039,4675
0440496039,4676
0689710682,4677
0689710682,4678
0590462318,2238
0394846656,4679
0590458078,4680
0152099905,3026
0152099905,3027
0152099905,3028
0671745670,441
0671745670,4681
157765692X,4682
1577658043,602
0382243579,4683
0590523465,2239
0140319301,4684
0816728798,3271
0440472091,596
0439136369,1824
0439136369,1825
0688160867,1176
0688160867,3405
0590673181,2233
0380712369,596
0380712369,4685
0679804021,4686
0679804021,4687
0671798340,441
0671798340,4681
0020418809,830
0449701778,4416
0821730002,4688
014034893X,4689
0590483463,1428
0385498799,2335
0140366660,962
0140366660,4690
0060278250,3090
0060278234,3090
0064471837,3090
0064471837,4691
0345366239,4692
0330262130,176
0416052029,4693
0689867034,4694
0786885971,2495
0689870027,3137
0590769588,4220
0590769588,4695
0786817909,4696
0060595094,4697
0684832178,4428
0380807343,268
0380807343,4698
0689859910,3137
0957881436,4699
0140341773,4700
0553577123,342
0553577123,4701
0553577123,4702
0553577123,4703
0307222519,599
0671021184,1816
0064473627,262
0061008761,373
0684870827,4704
0375727019,4705
0375727019,4706
042518689X,4707
0380752891,187
0807848735,4708
0813116791,4709
0394744543,4710
0385333501,1366
0316925195,1720
0425176053,4711
0425176053,4712
0330301497,4713
0297778536,4714
0812969812,463
0306803984,4715
0451163524,142
0451194861,142
0451194861,4698
0852073259,4716
0452280621,26
0195042239,4717
0140187375,760
0451166582,142
0671019732,971
0671026011,1282
0231120621,4718
1895555590,2744
0888992424,4719
088899124X,4720
0006479650,4721
0888991703,4722
088899088X,4720
0006479383,4721
0330375253,180
0373834993,4313
055337933X,1001
0002245663,4723
0385503822,25
0609804138,3248
0345439104,4724
0316852570,3704
0061031410,635
0375757597,4725
0140071083,4726
0345248228,1060
0374423415,4727
0743439791,4728
0192833669,335
0192833669,4729
0812548221,4543
0380784165,4730
0684848406,4731
0446677698,4732
0451192990,4733
0425105695,906
0441003524,1965
0451455835,4734
0679742565,277
0553575384,2586
0449214176,412
0061031070,3159
0425180638,62
1853260045,284
1853260045,4735
1853260045,4736
2266051326,410
0752860178,4737
0441009239,4738
0441008534,4451
0312924801,3779
1857970446,4739
0786702427,4740
0590477420,1428
0590477447,1428
0440222435,4741
0451454537,3568
0316555525,4742
0688101194,4743
0241123968,4744
0060112719,4745
0671739085,4746
0821756044,4747
0786004827,4748
0751516678,4749
0297828991,4750
0061013722,4751
0451163540,115
0735201994,4752
1414011458,4753
1564029654,4754
1564029654,4755
0307121259,4756
0307121259,3280
0671493183,4757
0679882812,974
067144901X,4757
0399215921,3151
0394900189,4758
0394800206,4758
039515023X,2533
039515023X,2532
0953881024,4759
1852860596,2368
0521426219,397
0521426219,4760
0859344304,4761
0859344304,4762
0671787551,122
0671787551,4763
0671869108,122
0812516001,867
0394821998,940
0449208796,4764
0393318451,4765
0192835181,502
0192835181,4766
3518115758,4767
3442432073,4768
3442432073,4769
1853261076,3271
0786706953,4770
0345443233,4771
0688149626,2934
0399145923,369
0316693251,129
0373706936,1841
0804107432,4772
2070373622,4773
0375503994,1207
0375503994,3760
0688062229,4774
0688062229,4775
0937295078,1748
0937295078,1749
3540587101,4776
3540587101,4777
1565922093,4778
1565922093,4779
1565925653,4780
068416325X,3086
0843105550,4781
0672324253,4782
0672324253,4783
3442722497,715
3442722497,4784
3442545544,2710
3257225334,4785
3257206089,4786
0312423187,4787
3746614007,4788
3746614007,4789
3548253652,4790
0140063331,4791
0679735909,277
0380716542,2593
0380792486,2593
0670881767,67
0451523377,859
0451523377,4792
0452281423,4793
0452281423,574
0553581651,4794
2290314889,4795
0380709139,596
0380709139,617
0679775439,960
0345272609,732
0345272595,732
0345272587,732
3499433265,4796
3871340758,4797
3498063618,4798
3423122080,4799
3423122080,4800
3423122080,4801
3548252443,364
3404242327,1052
3746680174,4802
3746680174,4803
